Survived,Pclass,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked_Q,Embarked_S,Sex_male,Title_Col,Title_Countess,Title_Don,Title_Dr,Title_Jonkheer,Title_Lady,Title_Major,Title_Master,Title_Miss,Title_Mlle,Title_Mme,Title_Mr,Title_Mrs,Title_Ms,Title_Rev,Title_Sir
0,0,49.0,1,1,83,110.8833,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,42.0,0,0,346,7.65,139,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,18.0,1,0,610,227.525,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,35.0,0,0,579,26.2875,120,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,18.0,0,1,211,14.4542,147,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2,25.0,0,0,449,7.7417,147,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,26.0,1,0,398,7.8542,147,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,39.0,0,0,170,26.0,147,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,45.0,0,0,108,13.5,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,42.0,0,0,580,26.2875,120,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,22.0,0,0,37,151.55,147,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,29.69911764705882,1,1,189,15.2458,147,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,24.0,0,0,582,49.5042,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,29.69911764705882,0,0,19,26.55,56,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
